Id,y
10159,-506.955649386411
10160,201.69321238561827
10161,-415.1740571596373
10162,-348.16510516956583
10163,-201.9522410868114
10164,-658.9504470533394
10165,179.34640168171597
10166,124.06925816168821
10167,-209.15025355201857
10168,213.7051347740051
10169,-82.11721023809068
10170,-97.11026989727169
10171,124.26800574647888
10172,50.289915657145364
10173,538.7439592813365
10174,630.017534554336
10175,217.25927782654364
10176,-491.7337413267084
10177,-131.14175113883567
10178,362.3930224172932
10179,-14.363038055408234
10180,-30.261757361677397
10181,-107.3235807672999
10182,-334.0625929296713
10183,299.5063996464325
10184,-103.47221484505472
10185,179.82049946719417
10186,122.20070887900793
10187,86.58037161690832
10188,386.4825605669925
10189,-613.3611745045824
10190,-269.8163873834601
10191,260.7314512622855
10192,-44.62016128042837
10193,-159.15717576416898
10194,-145.24559879357577
10195,447.22821487599975
10196,476.35698596959196
10197,121.79421345327252
10198,-1.5356790561077471
10199,410.7440965387791
10200,90.82809979964536
10201,150.0733695684515
10202,24.03365296154879
10203,273.8866340536298
10204,-154.52926038024938
10205,42.58890150706356
10206,617.3417063168569
10207,38.939360761429434
10208,-91.43610119490278
10209,225.35327477391053
10210,151.05827577085586
10211,-86.91664773646124
10212,-101.71788958007205
10213,161.93776502605604
10214,357.8704141035449
10215,32.14597818655485
10216,-379.14539920029273
10217,-165.94213222367114
10218,257.45392169454124
10219,-124.8385077918401
10220,47.08451472299205
10221,-67.05065138980277
10222,287.1733441341656
10223,836.2674277701632
10224,-78.73329260205419
10225,-293.0092291521947
10226,284.9163264622571
10227,377.9514320082299
10228,-473.94261958972197
10229,-538.8094549766043
10230,-372.90475040318944
10231,-83.37700889968687
10232,157.46205951911045
10233,167.50291456151118
10234,-105.69040574319332
10235,561.1616879176289
10236,-149.35531895746954
10237,196.9668051235226
10238,-33.8199117275793
10239,5.199419882338019
10240,-121.70842296063289
10241,53.47357981737769
10242,531.2918938411242
10243,-157.60262258937803
10244,-183.77196239261303
10245,643.8322464256628
10246,17.780306010129262
10247,-92.07939719460215
10248,485.4931646050772
10249,-221.23657860793887
10250,490.6065050484631
10251,-43.677159154250035
10252,139.93322987117625
10253,207.5044744276115
10254,17.092647024359444
10255,-396.47203316053015
10256,-168.3016676152931
10257,-75.59324100124485
10258,-292.0735078007694
10259,-59.37366534663043
10260,247.36904706438426
10261,206.8311275818548
10262,17.46246446407897
10263,-181.81148500656857
10264,300.1761509454878
10265,-567.6387247955865
10266,311.5932728526356
10267,-9.929511835495143
10268,161.40782304547776
10269,272.3855992297225
10270,55.12245741942549
10271,-15.2782674121975
10272,286.4023019429016
10273,387.888611943474
10274,-148.57888863638647
10275,171.95235244839512
10276,-411.57059222267776
10277,213.80253827075273
10278,133.93002437371706
10279,-99.01717750124293
10280,-162.41724224558305
10281,-39.074190113477336
10282,-295.1584521832371
10283,141.32481354359635
10284,163.05983005334627
10285,-55.45540146241658
10286,-145.74067609352227
10287,16.350462436353773
10288,-364.2985584828285
10289,558.6630187376728
10290,40.05066121900598
10291,67.63734504297128
10292,559.8400846554656
10293,469.80694715741674
10294,-149.49980105452843
10295,-328.8227866996931
10296,425.7713170466748
10297,85.50466241179309
10298,-166.91553705584917
10299,-662.2984070393496
10300,50.28039165300367
10301,-11.355718332960587
10302,-451.81126444953054
10303,78.67283313413135
10304,-386.81879991735616
10305,-273.2273830523726
10306,352.01504544002165
10307,-263.8480409181031
10308,-214.73022299361045
10309,-84.881154897386
10310,745.883279125423
10311,-418.9751084522767
10312,739.1991251661943
10313,-469.0774263529478
10314,481.8298448656701
10315,363.2079747874396
10316,-270.25304182072074
10317,-399.59212471613193
10318,234.4572803070655
10319,-38.73469357032557
10320,238.36874871850725
10321,28.697441990184657
10322,238.23095785965606
10323,-130.0074403000008
10324,-681.2945617788495
10325,61.58065295954216
10326,-444.9298506709586
10327,-14.713208392840647
10328,680.4767823428584
10329,288.7326064937667
10330,839.9704901556715
10331,416.65747651918133
10332,167.35603728915726
10333,-86.77953786706739
10334,332.76996760043744
10335,-201.33443093425402
10336,-43.6250829878415
10337,-107.90237779609483
10338,-284.0357380251701
10339,232.60855717832754
10340,237.83315171540224
10341,74.39980567720248
10342,255.5177040636464
10343,-168.64961928561053
10344,68.56334601628875
10345,-365.44198172525887
10346,189.70649886094367
10347,-369.8332497667065
10348,-250.9002439023787
10349,76.3135501962336
10350,-344.94550923377534
10351,-187.42339326812777
10352,482.1697569825202
10353,125.75266972885812
10354,450.6919437521865
10355,216.1761901820812
10356,34.341935719305695
10357,57.511455961216775
10358,-211.41949894712604
10359,49.762491809494016
10360,76.11104020758455
10361,-29.196254490439603
10362,33.04895852873505
10363,364.56271216309847
10364,234.48280987315303
10365,-21.796554859091728
10366,-476.9378770478022
10367,43.56765899304674
10368,-310.95721366517097
10369,-46.94111622603784
10370,181.19558107133602
10371,-214.9624298200714
10372,-80.2270603152226
10373,841.208229165739
10374,102.35678708587076
10375,37.29773804688083
10376,77.39818275960208
10377,435.7945214936907
10378,111.39479265155747
10379,-128.82922415387162
10380,573.0501210583924
10381,48.60246807790895
10382,-68.55414659218864
10383,56.68162450583153
10384,-360.3099319994404
10385,131.9019228345046
10386,-264.52589763342985
10387,-378.7932497249929
10388,-190.09929259976514
10389,862.9152130409615
10390,159.57649666231268
10391,514.0204635801467
10392,61.387667803407666
10393,720.8758958326605
10394,-450.97673103980225
10395,105.89444211999593
10396,-27.532603044003622
10397,-23.435561966771644
10398,331.20599829494694
10399,-156.02456394823992
10400,0.9477018385613174
10401,17.232405165319733
10402,143.23908417021383
10403,53.226451390748046
10404,41.013349269795576
10405,-129.3925514683477
10406,430.91652104593
10407,-427.90961965735454
10408,49.114004852092094
10409,-221.64758038918785
10410,-313.75971218684936
10411,115.24452244707025
10412,96.1009720445357
10413,-399.91598494242186
10414,-8.411407923564491
10415,733.1841324374699
10416,-332.42676649165
10417,83.67612042194466
10418,339.7927486554425
10419,-35.1157013145146
10420,38.204335433879486
10421,-606.1984890559314
10422,194.27285338946083
10423,155.0315511615834
10424,-111.25647787348078
10425,-63.33937163651523
10426,403.935818728962
10427,690.9194303358609
10428,75.78129943645
10429,-340.31540652357586
10430,-195.761595426981
10431,40.44513870875557
10432,-137.65418796029442
10433,-95.67479658954561
10434,290.84353787250325
10435,568.4646813472768
10436,351.21865075407464
10437,194.71516658168372
10438,-312.1508420871944
10439,-518.3107868724488
10440,-80.75158048061533
10441,-109.91053830578417
10442,491.41083647519633
10443,371.4851448604926
10444,343.8566446684374
10445,114.60785397368252
10446,-315.2044219098842
10447,83.1039650930693
10448,-82.59915101774315
10449,-182.2190272252757
10450,-294.9172924513039
10451,-294.2105553148683
10452,611.547041735651
10453,-34.75613410359255
10454,-115.04157690057694
10455,263.27933790237876
10456,346.0565120928397
10457,194.61161526910976
10458,257.356149638494
10459,-303.2080949271154
10460,-173.19591085705846
10461,-88.5398344857859
10462,137.60161200011473
10463,337.0486492780682
10464,155.7252346036283
10465,-250.29079290523896
10466,148.06340015143513
10467,333.68218860937696
10468,-260.33639238342596
10469,340.3079092279144
10470,224.6853557126949
10471,-607.2797170619313
10472,-54.859592940919654
10473,-685.0910817258426
10474,268.25827077859367
10475,108.79743563388311
10476,-233.16761717272104
10477,115.89088157850422
10478,75.28875461498411
10479,312.5869539403413
10480,78.42590704679542
10481,-509.6307964395851
10482,142.15294578474686
10483,-567.6096744598851
10484,99.19784411012877
10485,181.76569364680978
10486,-27.40709839435821
10487,-646.8210508159773
10488,-261.6328162502988
10489,-398.8768891978142
10490,-259.410752056183
10491,-252.0574035679908
10492,-25.64796722733255
10493,-479.3579494231421
10494,109.91068619021947
10495,161.94257969114025
10496,-436.80717423975415
10497,-66.0122044225706
10498,-73.60538265407203
10499,51.00273944619463
10500,7.6096810321661
10501,-38.390486731084174
10502,493.59597060693017
10503,-303.44908054448416
10504,285.3630587606867
10505,236.93082121946577
10506,-112.90288738209242
10507,-104.91639705404562
10508,70.11071172015343
10509,-334.40218077462123
10510,-526.1520613513326
10511,26.695126681540167
10512,16.625076878908395
10513,-282.6239186862408
10514,-156.76438922324968
10515,-368.7038524010553
10516,87.26698388397426
10517,9.621961449393742
10518,159.33855433394956
10519,737.8354361900712
10520,-63.52561489683941
10521,253.39234540406827
10522,-195.47926226048043
10523,-233.6040627570076
10524,672.0430027603294
10525,161.02647811634233
10526,-86.9238858837838
10527,767.4499376317872
10528,300.14345470154063
10529,-264.6332621205305
10530,506.80692249836727
10531,413.73257578605984
10532,-227.95565420458826
10533,270.7218219182463
10534,166.2721453884332
10535,467.8359469952982
10536,691.014192741331
10537,-235.19550162577423
10538,-204.49475633783715
10539,235.5654990256687
10540,481.5082289895019
10541,-404.28637162617
10542,499.63459887902235
10543,-280.4236242835583
10544,349.6353570127745
10545,56.279218559327184
10546,377.78382419955295
10547,58.23929412508224
10548,424.29981217464683
10549,85.80041244154627
10550,-252.99288852459145
10551,172.86784495502127
10552,-190.10660020571513
10553,306.9642865236684
10554,-179.1176649334261
10555,-155.77590494004912
10556,-208.75257057910892
10557,-257.4259780204176
10558,-187.88708045784284
10559,178.9596858980327
10560,769.2994246067659
10561,131.4540049564638
10562,-86.3360584772565
10563,-440.78969412879974
10564,522.2063378416951
10565,74.26044537058958
10566,-273.3451908082482
10567,23.88548320272168
10568,-140.8861901167387
10569,337.4418933254664
10570,63.42512024403219
10571,-78.12104360563897
10572,-209.4159615061083
10573,-354.3022169957906
10574,261.54958940727465
10575,252.784753035022
10576,415.3327934963969
10577,-341.4106217749635
10578,-101.54306561728856
10579,-82.98003734434636
10580,-146.1918594508307
10581,-400.95700950885066
10582,114.68810161530679
10583,-318.4094491728419
10584,-27.12865111315353
10585,253.39206355032306
10586,-15.161597235909731
10587,490.2763101566987
10588,67.16055415515957
10589,-583.6536301606632
10590,566.8292227808802
10591,-659.7840206113419
10592,-280.34458657663237
10593,-618.484957603464
10594,-403.0815217720851
10595,52.58079586777651
10596,154.13724781790683
10597,-187.1872458864575
10598,45.064322864019
10599,389.8698024589775
10600,497.49442770097244
10601,-172.60466145697103
10602,-199.48804830691262
10603,146.33213540458684
10604,-745.9314211823661
10605,-230.9357823467962
10606,-157.73768823510483
10607,170.55585672160595
10608,58.52819579127303
10609,21.77823537708405
10610,-33.84543238859448
10611,527.0115321450185
10612,370.35979324782124
10613,-83.7088492933684
10614,-297.8667818275176
10615,379.6300416409031
10616,-194.49981867886504
10617,-59.08115423924098
10618,-59.050741456084886
10619,-265.7953310406408
10620,-488.3242148449632
10621,-28.133316815096983
10622,-110.89724251663948
10623,642.5198198743138
10624,-25.10495824557358
10625,368.2746547201463
10626,274.79921352704184
10627,416.5261293363827
10628,110.57324867984322
10629,561.378352052166
10630,497.143762115775
10631,-201.60987734450876
10632,-370.05229826158717
10633,731.0573724235959
10634,-380.1370791551687
10635,-200.60251550520985
10636,272.086011893754
10637,269.8405899107622
10638,-243.56399508534588
10639,-80.64209434586878
10640,-467.9770128985543
10641,384.10330917171547
10642,-158.51464076438242
10643,-321.1429089790813
10644,-72.30709812158483
10645,244.89650104863162
10646,-111.76687989927682
10647,-71.30354161628574
10648,-97.14900534513973
10649,387.99285294446236
10650,134.07976082545332
10651,-372.72453971834443
10652,-153.89734891410552
10653,376.0557246783061
10654,-45.0669997272822
10655,29.111024201618303
10656,-164.38841371392436
10657,291.38028755702436
10658,-389.64290898924696
10659,-145.4538136607272
10660,276.50614199272263
10661,-134.0938109171897
10662,82.94811155481052
10663,143.77337061052933
10664,230.85377823040693
10665,649.8980469913457
10666,188.1001141039926
10667,170.77221614376532
10668,-533.8474844790467
10669,-516.1349688253694
10670,-356.78697467216546
10671,480.9037432056459
10672,-54.5359929616755
10673,-272.6605720403803
10674,-89.16369341976755
10675,-97.40004082496189
10676,-264.29803775062436
10677,-558.8516759610396
10678,-18.223173989823728
10679,238.68337858798148
10680,-107.49682687897361
10681,-439.7371496922751
10682,-366.08737762044956
10683,540.4744022919011
10684,-335.91922953999074
10685,128.98481364662462
10686,-360.4650592778843
10687,-211.0145865682003
10688,115.7038360539968
10689,-723.6333562247703
10690,380.8939221056098
10691,24.300969805753777
10692,-145.38761452741102
10693,-157.28295617853817
10694,134.1033600367301
10695,215.9571007711631
10696,-310.20616373438946
10697,18.01888369384412
10698,-287.16969472965616
10699,-244.82888943623885
10700,-126.15190632103058
10701,-276.85103369720105
10702,-63.902823195385274
10703,-268.2907419843623
10704,80.99060618707823
10705,135.4919764914783
10706,265.86171737073744
10707,290.1533893185748
10708,72.85750706987652
10709,-88.64501838284349
10710,-562.5238017086124
10711,-257.9685916645925
10712,-88.32818773227619
10713,-608.9048913545757
10714,16.648129846868663
10715,-117.99664144508696
10716,244.4881358582516
10717,60.961320646525486
10718,640.8504726114263
10719,15.07359265866082
10720,135.0064443047738
10721,39.523374533232136
10722,86.44560574134327
10723,20.337654615454788
10724,217.4424202319788
10725,-8.574845990250688
10726,172.3975873173989
10727,-326.003748773292
10728,347.5813407240362
10729,128.95803909114926
10730,-379.75008861295385
10731,-134.70695705662695
10732,153.56888514342137
10733,-72.12278608897061
10734,183.3084883057276
10735,-456.5387761913807
10736,152.27530162599692
10737,-20.658280599070658
10738,245.62232835465994
10739,776.4009728233555
10740,-320.1434529602259
10741,-479.31970828477756
10742,-69.75434860290785
10743,-372.0104531960498
10744,397.2822473818066
10745,94.97293025154174
10746,-545.8700939849757
10747,92.71733084803148
10748,456.62324679869545
10749,140.33519629204127
10750,-542.6167845034438
10751,33.25617847305684
10752,237.54555311936815
10753,-260.5147806037739
10754,-227.74117804894672
10755,-18.374207944643086
10756,357.23207935779146
10757,234.16866322379434
10758,309.0494908647155
10759,109.41620907267817
10760,297.04627719533727
10761,431.2827186897724
10762,-285.902754151685
10763,-461.1231850605656
10764,458.8411685202922
10765,-35.13247865793338
10766,-138.96677867278134
10767,435.8781113541382
10768,-327.55173248124197
10769,-16.17584222560306
10770,32.68738315096905
10771,-143.11036093613313
10772,-82.91163796819454
10773,-26.395849579091525
10774,-295.90654248376933
10775,-300.9445513092776
10776,-157.03746176056393
10777,-444.1054251705683
10778,55.542959233744895
10779,136.09573343373881
10780,-59.934234414137656
10781,774.786939355856
10782,-291.8214694025428
10783,449.65451335805335
10784,-231.2008249130525
10785,88.18058840405081
10786,511.6823816159469
10787,27.698913991853722
10788,69.71900343078649
10789,-684.0304286748192
10790,-181.16575418910614
10791,-592.2856835316277
10792,-326.37230449136916
10793,527.5739554313368
10794,-175.98223228892428
10795,555.3273243262531
10796,-40.062192569477624
10797,-242.90961184425746
10798,466.4750098322108
10799,209.72657821779958
10800,112.47399028633923
10801,655.9597092112745
10802,-253.67288201365284
10803,-143.14006436902898
10804,261.9090334491272
10805,-51.43052462098899
10806,-646.5343714931184
10807,-114.11730645512809
10808,126.14931118008084
10809,204.59346285899605
10810,-300.3936136583126
10811,-415.6867458895386
10812,6.4491528842819354
10813,72.80107777482932
10814,160.66087208145206
10815,249.31168929181675
10816,-248.28534524656243
10817,7.830629922614881
10818,-466.3838270166602
10819,290.1514440445989
10820,-309.0332065633395
10821,528.6916611956274
10822,372.4938479322523
10823,-328.08626630968655
10824,-94.6587340772498
10825,55.56919414045741
10826,67.34382419031604
10827,-533.6683812491298
10828,-128.10863350344596
10829,-542.9948584464194
10830,54.63463967257953
10831,182.66043483267984
10832,-41.29948573089198
10833,652.8127633917351
10834,-336.96578073788623
10835,99.96282019773743
10836,811.7900163367068
10837,-346.2521160652979
10838,103.69087960098608
10839,487.7360812633344
10840,120.89569101399161
10841,-324.3296740543667
10842,-136.41212971214475
10843,-41.924430030977284
10844,282.7029865802322
10845,345.62032897020475
10846,124.6979853475252
10847,-206.11335283373262
10848,155.939985832142
10849,-443.7672299433831
10850,-273.34300340060054
10851,195.95033081854515
10852,-30.690040851399715
10853,86.5677865981512
10854,-312.2113618894963
10855,41.00524696145708
10856,307.6751801999478
10857,532.9059494214057
10858,260.1616805633808
10859,362.0055075337354
10860,101.32898120196612
10861,38.44129613989379
10862,20.26767475390391
10863,117.44024988074652
10864,573.6911827078567
10865,-507.5920585145022
10866,-211.7696267104573
10867,-78.39989740428334
10868,-319.5737676595739
10869,-267.4465644183337
10870,-780.8570319676239
10871,50.2299805564439
10872,-298.5490108171647
10873,23.39238652311945
10874,-76.2905974101483
10875,-257.59747046425406
10876,171.56436509796688
10877,-121.6007831624908
10878,-451.3737768554305
10879,81.13533884268394
10880,-212.5524931714259
10881,-3.534927229096305
10882,-408.2554810001877
10883,-158.65133194465807
10884,238.39834201613257
10885,-133.03572327369773
10886,-266.08408260606603
10887,247.74270438194804
10888,347.96654428323797
10889,-511.3152428108682
10890,21.815871215018824
10891,-163.8414096422901
10892,-472.56083639704934
10893,-365.0082671512381
10894,272.4371379322404
10895,92.37376374891535
10896,491.8081456846512
10897,-200.0360581358096
10898,144.31490824987372
10899,-554.3580524200008
10900,-449.35755789415964
10901,565.0154801799594
10902,446.3187580746213
10903,309.6973881874127
10904,282.9279414077508
10905,176.197628189968
10906,-315.1418517603823
10907,612.337793115299
10908,274.2522312477308
10909,-19.436173058564812
10910,404.62544777052443
10911,47.266481426984264
10912,101.89624080960587
10913,98.14809562777735
10914,-231.3525824437205
10915,136.3361231916429
10916,-150.3100592679487
10917,461.19954997879
10918,145.69015888427177
10919,-405.82374187555894
10920,-405.5525658750973
10921,213.67394365056055
10922,-204.8036402731435
10923,-118.57063791050707
10924,675.2302648290726
10925,145.16198786853442
10926,489.6870020199618
10927,-173.76557459369207
10928,89.69168465283673
10929,239.01179154230888
10930,-68.18000068660196
10931,93.6667756151319
10932,-196.55301722008375
10933,-711.7534447200942
10934,-104.15023991148965
10935,55.73003950122962
10936,74.24035058478545
10937,625.7495908769065
10938,234.98688486875272
10939,221.59294793875716
10940,61.93159175679434
10941,239.73644833443643
10942,-21.338081818317626
10943,180.16473629709088
10944,14.918627995498076
10945,-374.86568834825033
10946,-397.51492885840344
10947,114.66690843216227
10948,-269.61622879894185
10949,0.139212214490249
10950,-34.594846760693706
10951,72.73402122667855
10952,-188.80556313903836
10953,-365.53367192345314
10954,-67.59552255426566
10955,19.50117013917997
10956,212.7825901382339
10957,170.72284688263187
10958,48.756055882019744
10959,-239.446522791646
10960,409.73820515517895
10961,399.86800565030956
10962,18.69310045997842
10963,165.76697195984354
10964,-124.38945349671049
10965,54.994523212788245
10966,640.4320745648703
10967,7.57879273555617
10968,-265.0476304100124
10969,1.6927330910941467
10970,18.517133621268535
10971,-248.85163930169315
10972,106.86193154650842
10973,251.6391431209102
10974,133.837739536407
10975,-358.2669613769317
10976,426.2614473176422
10977,71.97842246973958
10978,-322.0875596252221
10979,438.84026750159467
10980,-40.13211449134253
10981,283.8035686529257
10982,-487.9061953325874
10983,-86.93302825214907
10984,-470.85015109168995
10985,73.14648277315554
10986,-688.3900989407995
10987,392.478567566041
10988,-328.6310374955377
10989,149.39160063469205
10990,321.793114760609
10991,584.3930870450624
10992,206.75729570024765
10993,36.54822599700765
10994,-37.77828521118854
10995,-551.0517094651373
10996,-107.85120387757048
10997,-176.80602795353252
10998,-356.88949117318157
10999,418.41458411247766
11000,-26.133496016984658
11001,-213.9095136280292
11002,246.5797888198772
11003,-32.0110249497126
11004,-126.73258849582322
11005,26.91449155761999
11006,198.9219737629511
11007,-18.84355441470867
11008,-119.51484607641974
11009,-389.90376053107457
11010,-149.50928607148026
11011,-308.9620302146928
11012,-478.777160413754
11013,-616.7291412522795
11014,-25.89082961138424
11015,-133.17659031686367
11016,-633.0587252293203
11017,-32.26329474560928
11018,28.79581958169449
11019,-290.00132364066127
11020,-168.0249653920037
11021,-173.84102001973875
11022,107.27955415166444
11023,278.3287852070016
11024,164.73665181591224
11025,596.7860199506162
11026,737.7802177171245
11027,-57.044398703885975
11028,-20.381913027885368
11029,193.11140830024658
11030,150.95242220368283
11031,-340.87792585586567
11032,207.55657024653647
11033,-27.674726125891134
11034,-146.95165736571371
11035,-121.88066829612575
11036,144.47950532989063
11037,333.2095316788966
11038,-452.51312096804685
11039,-208.53684674422425
11040,265.8449475236098
11041,-86.19645950050032
11042,-456.01061792236305
11043,-377.73004720142666
11044,277.55668897045416
11045,-98.28816556864535
11046,-258.6774182328501
11047,508.51302164659063
11048,-27.82946676741404
11049,-397.83822522418905
11050,27.2942315480429
11051,55.46090696291302
11052,86.52443961502946
11053,-417.718267064167
11054,265.07469217436926
11055,126.49537980057409
11056,-731.2337998933432
11057,26.768529070432166
11058,15.172424965472748
11059,603.1491770539617
11060,-68.51036908575946
11061,-630.1588497389262
11062,391.4398950451715
11063,191.2673977127132
11064,-82.79915889804455
11065,874.2798355716823
11066,130.10220965607732
11067,24.825257629837516
11068,10.01568455552995
11069,407.5535519509842
11070,184.93372244983837
11071,699.4013403550842
11072,12.874182171250826
11073,-569.795031205473
11074,-60.61826753027389
11075,-96.5894429258605
11076,19.66070835738352
11077,30.225969050064982
11078,-107.06858214835755
11079,-23.44815302330985
11080,-16.563489755114105
11081,18.76731799858738
11082,145.95038182220705
11083,-428.102756600921
11084,-158.17477611037248
11085,-44.37808089678699
11086,-411.2997705448296
11087,218.42101808202565
11088,141.24530784475215
11089,316.63475597059227
11090,93.68023982535418
11091,154.16405402565437
11092,-132.9202502359103
11093,-293.8735713953056
11094,485.306345587877
11095,-271.2294815068561
11096,373.3831471784333
11097,-359.6695987563287
11098,-459.99230445069645
11099,209.05369852328457
11100,46.74008351487537
11101,-767.8965435991811
11102,-153.96946682570558
11103,-66.68289246156809
11104,-15.944035080886971
11105,16.075984344998993
11106,157.03893670157345
11107,585.6578635592917
11108,-259.63810597939204
11109,264.4864666930868
11110,171.55865069952787
11111,182.0657255450833
11112,-336.8833733608907
11113,-403.23853870315287
11114,114.57772510795483
11115,161.8364434963898
11116,-628.0447010001047
11117,242.01175305538743
11118,362.8630361176555
11119,60.71370640424435
11120,-359.3112312132567
11121,-379.081879505725
11122,237.83778494978648
11123,-293.41750913992564
11124,-397.4513792029817
11125,159.58885605132627
11126,365.0374752135958
11127,-720.6128464897362
11128,500.1648657714839
11129,-11.265810006164722
11130,-69.355015025236
11131,250.86562155967857
11132,-169.30678540802313
11133,120.43720692692636
11134,-39.95315782539385
11135,-520.8790659997445
11136,-631.1061053453726
11137,-189.45128724586598
11138,73.57078736644348
11139,39.63813193628128
11140,-459.8374387751031
11141,4.029071723498354
11142,-197.44889965681912
11143,62.3897425691462
11144,-186.44535236927143
11145,-133.6082201956014
11146,305.02297895286335
11147,-46.02246759214274
11148,-42.28147598500838
11149,-174.6134231397794
11150,-221.81742427816835
11151,-177.58255371476767
11152,-1.6457791602110288
11153,92.1956147289269
11154,380.63664334812245
11155,5.176285533506593
11156,-43.26413786035844
11157,138.5690976831344
11158,-644.2373399718078
11159,-264.0526485409834
11160,388.0771113359543
11161,-314.57550396752947
11162,68.59577885369487
11163,313.90250595866974
11164,-174.13638000550046
11165,75.24506091716441
11166,-48.30049653479234
11167,366.32813493054005
11168,-300.9531752245203
11169,52.29547497280687
11170,199.76450852884537
11171,-291.45213888117786
11172,-221.25525714195106
11173,-347.633736650114
11174,-203.16973722565905
11175,-377.92297544460394
11176,-39.0599012387206
11177,-27.65770898692135
11178,-4.840069011085327
11179,387.69317018167084
11180,173.07521100861504
11181,932.2704016789726
11182,-79.759489349665
11183,140.8319773722493
11184,39.6840298581266
11185,443.524208044314
11186,342.35994872023855
11187,-137.85795258406472
11188,596.3305304911729
11189,207.64692642350624
11190,-628.7444696897298
11191,498.5177064988444
11192,-157.93924874004858
11193,351.1078397657428
11194,21.7113335356024
11195,-147.8588200554944
11196,204.57246274928247
11197,29.47461824941172
11198,121.43392964124412
11199,-565.6199353865677
11200,-229.6105869585278
11201,-46.80447710874376
11202,686.9993413504833
11203,-439.376008138355
11204,-564.3067809262272
11205,-449.4452387206114
11206,-187.0133755779535
11207,63.714470752303804
11208,226.53217961128973
11209,-238.2619588660736
11210,8.031752667965796
11211,-360.6886941851466
11212,-123.99311613868734
11213,-388.86461946300454
11214,21.025862631445456
11215,-301.5018712563027
11216,215.87740831289753
11217,403.51021004979856
11218,435.6976033569251
11219,-107.10092088372333
11220,186.0469207837362
